Gender,Category,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Feature_1,Feature_2,Feature_3,Material_2,Material_3,Material_4,Feature_4,Feature_5,Feature_6,Material_5,Feature_7
men,Pants,2019-03-10,3,"
adidas Men's Tiro 19 Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-training-pants-18adimtr19pntxxxxasb/18adimtr19pntxxxxasb,100% Polyester,涼爽透氣,蒸發性涼感,結構性透氣,,,,,,,,
men,Pants,2019-03-10,4,Outdoor Gear Men's Peak Bib,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-peak-bib-16ogemmpkbbxxxxxxaoa/16ogemmpkbbxxxxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Leggings & Tights,2019-03-10,5,"
Nike Men's Pro 3/4 Length Tights
",,25.97,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-tights-17nikmnp3qttghtxxapb/17nikmnp3qttghtxxapb,all/any Spandex,四面彈,提升運動效能設計,舒適伸展,Polyester Blended,Spandex <= 10%,舒適平滑縫合,,單向導溼快乾,,,
men,Leggings & Tights,2019-03-10,6,Nike Men's Pro Tights,nike,31.99,https://www.dickssportinggoods.com/p/nike-mens-pro-tights-17nikmnptghtxxxxxapb/17nikmnptghtxxxxxapb,Polyester Blended,舒適伸展,單向導溼快乾,舒適平滑縫合,Spandex <= 10%,all/any Spandex,四面彈,,提升運動效能設計,,,
men,Pants,2019-03-10,7,Under Armour Men's Vital Warm-Up Pants,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-vital-warm-up-pants-16uarmvtlwrmppntxapb/16uarmvtlwrmppntxapb,100% Polyester,涼爽透氣,單向導溼快乾,結構性透氣,,,,,,,,
men,Pants,2019-03-10,8,Nike Men's Therma Training Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-therma-training-pants-18nikmmnkthrmpntxnfb/18nikmmnkthrmpntxnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-03-10,9,Nike Men's Pro Therma Compression Tights,nike,35.00,https://www.dickssportinggoods.com/p/nike-mens-pro-therma-compression-tights-18nikmmnpthrmtghtapb/18nikmmnpthrmtghtapb,Spandex 11~20%,提升運動效能設計,涼爽透氣,肌肉支持,Polyester Blended,all/any Spandex,保暖禦寒,,單向導溼快乾,,,
men,Leggings & Tights,2019-03-10,10,Under Armour Men's HeatGear ? Length Leggings 2.0,under_armour,13.97,https://www.dickssportinggoods.com/p/under-armour-mens-heatgear-3-4-length-leggings-2-0-18uarmhgrmr2034lgapb/18uarmhgrmr2034lgapb,all/any Spandex,蒸發性涼感,提升運動效能設計,涼爽透氣,Polyamide(Nylon) Blended,Polyester Blended,結構性透氣,Spandex <= 10%,四面彈,單向導溼快乾,抗菌功能,
men,Pants,2019-03-10,11,Reebok Men's Heather Cotton Fleece Jogger Pants,reebok,9.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-jogger-pants-18rbkmhtrcttnflcjapb/18rbkmhtrcttnflcjapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,12,Champion Men's Big C Fleece Joggers,champion,17.97,https://www.dickssportinggoods.com/p/champion-mens-big-c-fleece-joggers-18chamflcsttchdbgapb/18chamflcsttchdbgapb,100% Cotton,環保訴求,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,13,Under Armour Men's Armour Fleece Pants,under_armour,46.99,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-pants-18uarmfpntxxxxxxxapb/18uarmfpntxxxxxxxapb,100% Polyester,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,Pants,2019-03-10,14,Under Armour Men's Sportstyle Joggers,under_armour,59.99,https://www.dickssportinggoods.com/p/under-armour-mens-sportstyle-joggers-16uarmsprtstyljggapba/16uarmsprtstyljggapba,,保暖禦寒,單向導溼快乾,,,,,,,,,
men,"Compression wear,Pants",2019-03-10,15,Reebok Men's Cold Weather Compression Pants,reebok,13.97,https://www.dickssportinggoods.com/p/reebok-mens-cold-weather-compression-pants-18rbkmcwctghtxxxxpcc/18rbkmcwctghtxxxxpcc,all/any Spandex,提升運動效能設計,,,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-03-10,16,adidas Men's Ultimate365 Golf Pants,adidas,59.99,https://www.dickssportinggoods.com/p/adidas-mens-ultimate365-golf-pants-16adimltmtpntblckapb/16adimltmtpntblckapb,Spandex 11~20%,涼爽透氣,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
men,Pants,2019-03-10,17,Reebok Men's Cotton Fleece Jogger Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-jogger-pants-18rbkmcttnflcjggrapb/18rbkmcttnflcjggrapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,18,adidas Men's Tiro 17 Sweat Pants,adidas,25.97,https://www.dickssportinggoods.com/p/adidas-mens-tiro-17-sweat-pants-17adimtr17pntfrncasb/17adimtr17pntfrncasb,,蒸發性涼感,單向導溼快乾,,,,,,,,,
men,Leggings & Tights,2019-03-10,19,"
Nike Men's Pro 3/4 Length Heather Tights
",,22.40,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-heather-tights-17nikmnp3qththrtgapb/17nikmnp3qththrtgapb,Polyamide(Nylon) Blended,舒適平滑縫合,提升運動效能設計,,all/any Spandex,Polyester Blended,,Spandex <= 10%,,,,
men,Pants,2019-03-10,20,Outdoor Gear Men's Polar Pants,outdoor_gear,59.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-polar-pants-18ogemmplrpntxxxxaoa/18ogemmplrpntxxxxaoa,100% Polyester,撥水,防水,涼爽透氣,,,,,,,,
men,Pants,2019-03-10,21,Nike Men's Therma Tapered Pants,nike,38.92,https://www.dickssportinggoods.com/p/nike-mens-therma-tapered-pants-18nikmmnkthrmpnttnfb/18nikmmnkthrmpnttnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-03-10,22,Under Armour Men's ColdGear Compression Leggings,under_armour,50,https://www.dickssportinggoods.com/p/under-armour-mens-coldgear-compression-leggings-18uarmcglggngxxxxapb/18uarmcglggngxxxxapb,Spandex 11~20%,提升運動效能設計,刷毛布,,Polyester Blended,all/any Spandex,,,,,,
men,Pants,2019-03-10,23,adidas Men's Post Game Fleece Tapered Pants,adidas,42.99,https://www.dickssportinggoods.com/p/18adimpstgmflctprafb/18adimpstgmflctprafb,,結構性透氣,刷毛布,,,,,,,,,
men,Pants,2019-03-10,24,Under Armour Men's Showdown Straight Golf Pants,under_armour,60.00,https://www.dickssportinggoods.com/p/under-armour-mens-showdown-straight-golf-pants-17uarmshwdwnstghtapb/17uarmshwdwnstghtapb,all/any Spandex,單向導溼快乾,,,Polyamide(Nylon) Blended,Polyester Blended,,Spandex <= 10%,,,,
men,Pants,2019-03-10,25,Reebok Men's Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-straight-leg-pants-18rbkmcttnflcstrgapb/18rbkmcttnflcstrgapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,26,Nike Men's Sportswear Optic Jogger Pants,nike,52.50,https://www.dickssportinggoods.com/p/nike-mens-sportswear-optic-jogger-pants-18nikmmnswjggrptcnfb/18nikmmnswjggrptcnfb,Polyester Blended,,,,Cotton Blended,,,,,,,
men,Pants,2019-03-10,27,"
Nike Men's Dry Woven Team Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/nike-mens-dry-woven-team-training-pants-18nikmmnkdrypnttmapb/18nikmmnkdrypnttmapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,Pants,2019-03-10,28,Under Armour Men's Threadborne Terry Fleece Joggers,under_armour,34.97,https://www.dickssportinggoods.com/p/under-armour-mens-threadborne-terry-fleece-joggers-18uarmthrdbrntrryapba/18uarmthrdbrntrryapba,Spandex 11~20%,結構性透氣,蒸發性涼感,涼爽透氣,all/any Spandex,Cotton Blended,刷毛布,Polyester Blended,,,,
men,Pants,2019-03-10,29,adidas Men's Post Game Fleece Jogger Pants,adidas,37.99,https://www.dickssportinggoods.com/p/adidas-mens-post-game-fleece-jogger-pants-18adimpstgmflcjggafb/18adimpstgmflcjggafb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,30,Reebok Men's Heather Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-straight-leg-pants-18rbkmhtrcttnflcsapb/18rbkmhtrcttnflcsapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,31,Under Armour Men's Rival Fleece Pants,under_armour,33.75,https://www.dickssportinggoods.com/p/under-armour-mens-rival-fleece-pants-18uarmrvlflcpntxxapb/18uarmrvlflcpntxxapb,Cotton Blended,單向導溼快乾,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-03-10,32,Reebok Men's Mesh Knit Pants,reebok,25,https://www.dickssportinggoods.com/p/reebok-mens-mesh-knit-pants-16rbkmmshtrnngpntapbx/16rbkmmshtrnngpntapbx,100% Polyester,結構性透氣,蒸發性涼感,單向導溼快乾,,,,,,,,
men,Pants,2019-03-10,33,Nike Men's Flat Front Flex Golf Pants,nike,60.00,https://www.dickssportinggoods.com/p/nike-mens-flat-front-flex-golf-pants-18nikmfltfrntpntsapb/18nikmfltfrntpntsapb,all/any Spandex,涼爽透氣,單向導溼快乾,結構性透氣,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-03-10,34,adidas Men's Team Issue Fleece Pants,adidas,34.98,https://www.dickssportinggoods.com/p/adidas-mens-team-issue-fleece-pants-18adimtmssflctprdafb/18adimtmssflctprdafb,100% Polyester,化纖素材,刷毛布,保暖禦寒,,,單向導溼快乾,,,,,
men,Pants,2019-03-10,35,adidas Men's Essentials 3-Stripes Jogger,adidas,14.97,https://www.dickssportinggoods.com/p/adidas-mens-essentials-3-stripes-jogger-17adimssntlstrckjatb/17adimssntlstrckjatb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-03-10,36,The North Face Men's Seymore Pants,the_north_face,99.00,https://www.dickssportinggoods.com/p/the-north-face-mens-seymore-pants-18tnommsymrpntxxxaoa/18tnommsymrpntxxxaoa,100% Polyamide(Nylon),透濕,防風機能,防水,,,,,,,,
men,Pants,2019-03-10,37,Walter Hagen Men's Core Golf Pants,walter_hagen,80,https://www.dickssportinggoods.com/p/walter-hagen-mens-core-golf-pants-18whgmhgnpntxxxxxapb/18whgmhgnpntxxxxxapb,100% Polyester,涼爽透氣,抗紫外線,單向導溼快乾,,,,,,,,
men,Pants,2019-03-10,38,Carhartt Men's Washed Twill Dungarees,carhartt,39.99,https://www.dickssportinggoods.com/p/carhartt-mens-washed-twill-dungarees-15cttawshdtwlldngapb/15cttawshdtwlldngapb,Cotton Blended,,,,100% Cotton,,,,,,,
men,Pants,2019-03-10,39,Under Armour Men's WG Woven Pants,under_armour,79.99,https://www.dickssportinggoods.com/p/under-armour-mens-wg-woven-pants-17uarmwgwvnpntxxxapb/17uarmwgwvnpntxxxapb,,梭織彈性,涼爽透氣,結構性透氣,,,四面彈,,撥水,單向導溼快乾,,
men,Leggings & Tights,2019-03-10,40,"
ColdPruf Men's Basic Base Layer Leggings
",,19.99,https://www.dickssportinggoods.com/p/coldpruf-mens-basic-base-layer-leggings-15cpfmmbsclyrpntxaoa/15cpfmmbsclyrpntxaoa,Polyester Blended,保暖禦寒,舒適平滑縫合,,Cotton Blended,,,,,,,
men,Pants,2019-03-10,41,Nike Men's Dry Tapered Fleece Pants,nike,26.97,https://www.dickssportinggoods.com/p/nike-mens-dry-tapered-fleece-pants-17nikmmnkdrypnttpnfba/17nikmmnkdrypnttpnfba,100% Polyester,刷毛布,舒適伸展,,,,,,,,,
men,Leggings & Tights,2019-03-10,42,Under Armour Men's HeatGear Armour 2.0 Leggings,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-heatgear-armour-2-0-leggings-16uarmhgrmr20lggnapb/16uarmhgrmr20lggnapb,,提升運動效能設計,抗菌功能,涼爽透氣,,,結構性透氣,,四面彈,單向導溼快乾,,
men,Pants,2019-03-10,43,Reebok Men's Performance Fleece Pant,reebok,15.97,https://www.dickssportinggoods.com/p/reebok-mens-performance-fleece-pant-18rbkmprfrmncflcpapb/18rbkmprfrmncflcpapb,100% Polyester,刷毛布,,,,,,,,,,
men,Pants,2019-03-10,44,adidas Men's Sport ID Tiro Woven Pants,adidas,30.97,https://www.dickssportinggoods.com/p/adidas-mens-sport-id-tiro-woven-pants-18adimsprtd3swvnpatb/18adimsprtd3swvnpatb,Recycled Polyester & Blended,環保訴求,,,Cotton Blended,Recycled Polyester / PET,,,,,,
men,Pants,2019-03-10,45,"
adidas Men's Metallic Tiro 19 Training Pants
",,50,https://www.dickssportinggoods.com/p/adidas-mens-metallic-tiro-19-training-pants-18adimtr19pntmtllasb/18adimtr19pntmtllasb,100% Polyester,,,,,,,,,,,
men,Pants,2019-03-10,46,"
Nike Men's Basketball Pants
",,24.97,https://www.dickssportinggoods.com/p/nike-mens-basketball-pants-17nikmmnkdrypntrvapb/17nikmmnkdrypntrvapb,100% Polyester,,,,,,,,,,,
men,"Compression wear,Leggings & Tights",2019-03-10,47,"
Reebok Men's Compression Tights
",,12.97,https://www.dickssportinggoods.com/p/reebok-mens-compression-tights-17rbkmcmprssntghtapb/17rbkmcmprssntghtapb,all/any Spandex,結構性透氣,提升運動效能設計,涼爽透氣,Polyester Blended,Spandex 11~20%,單向導溼快乾,,,,,
men,Pants,2019-03-17,1,"
Nike Men's Jersey Lightweight Joggers
",,34.99,https://www.dickssportinggoods.com/p/nike-mens-jersey-lightweight-joggers-16nikmnswjggrjrsyapb/16nikmnswjggrjrsyapb,Cotton Blended,,,,,,,,,,,
men,Pants,2019-03-17,2,"
Nike Men's Club Fleece Pants
",,45,https://www.dickssportinggoods.com/p/nike-mens-club-fleece-pants-16nikmnswpnthflccnfb/16nikmnswpnthflccnfb,Polyester Blended,刷毛布,保暖禦寒,,,,,,,,,
men,Pants,2019-03-17,3,"
adidas Men's Tiro 19 Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/adidas-mens-tiro-19-training-pants-18adimtr19pntxxxxasb/18adimtr19pntxxxxasb,100% Polyester,涼爽透氣,蒸發性涼感,結構性透氣,,,,,,,,
men,Pants,2019-03-17,4,Reebok Men's Heather Cotton Fleece Jogger Pants,reebok,9.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-jogger-pants-18rbkmhtrcttnflcjapb/18rbkmhtrcttnflcjapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Leggings & Tights,2019-03-17,5,"
Nike Men's Pro 3/4 Length Tights
",,25.97,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-tights-17nikmnp3qttghtxxapb/17nikmnp3qttghtxxapb,all/any Spandex,四面彈,提升運動效能設計,舒適伸展,Polyester Blended,Spandex <= 10%,舒適平滑縫合,,單向導溼快乾,,,
men,Leggings & Tights,2019-03-17,6,Under Armour Men's HeatGear ? Length Leggings 2.0,under_armour,13.97,https://www.dickssportinggoods.com/p/under-armour-mens-heatgear-3-4-length-leggings-2-0-18uarmhgrmr2034lgapb/18uarmhgrmr2034lgapb,all/any Spandex,蒸發性涼感,提升運動效能設計,涼爽透氣,Polyamide(Nylon) Blended,Polyester Blended,結構性透氣,Spandex <= 10%,四面彈,單向導溼快乾,抗菌功能,
men,Pants,2019-03-17,7,Under Armour Men's Vital Warm-Up Pants,under_armour,34.99,https://www.dickssportinggoods.com/p/under-armour-mens-vital-warm-up-pants-16uarmvtlwrmppntxapb/16uarmvtlwrmppntxapb,100% Polyester,涼爽透氣,單向導溼快乾,結構性透氣,,,,,,,,
men,Leggings & Tights,2019-03-17,8,Nike Men's Pro Tights,nike,31.99,https://www.dickssportinggoods.com/p/nike-mens-pro-tights-17nikmnptghtxxxxxapb/17nikmnptghtxxxxxapb,Polyester Blended,舒適伸展,單向導溼快乾,舒適平滑縫合,Spandex <= 10%,all/any Spandex,四面彈,,提升運動效能設計,,,
men,Pants,2019-03-17,9,adidas Men's Ultimate365 Golf Pants,adidas,59.99,https://www.dickssportinggoods.com/p/adidas-mens-ultimate365-golf-pants-16adimltmtpntblckapb/16adimltmtpntblckapb,Spandex 11~20%,涼爽透氣,單向導溼快乾,,all/any Spandex,Polyester Blended,,,,,,
men,Pants,2019-03-17,10,Reebok Men's Heather Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-cotton-fleece-straight-leg-pants-18rbkmhtrcttnflcsapb/18rbkmhtrcttnflcsapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,"Compression wear,Leggings & Tights",2019-03-17,11,Nike Men's Pro Therma Compression Tights,nike,35.00,https://www.dickssportinggoods.com/p/nike-mens-pro-therma-compression-tights-18nikmmnpthrmtghtapb/18nikmmnpthrmtghtapb,Spandex 11~20%,提升運動效能設計,涼爽透氣,肌肉支持,Polyester Blended,all/any Spandex,保暖禦寒,,單向導溼快乾,,,
men,Pants,2019-03-17,12,Under Armour Men's Sportstyle Joggers,under_armour,59.99,https://www.dickssportinggoods.com/p/under-armour-mens-sportstyle-joggers-16uarmsprtstyljggapba/16uarmsprtstyljggapba,,保暖禦寒,單向導溼快乾,,,,,,,,,
men,Pants,2019-03-17,13,Outdoor Gear Men's Peak Bib,outdoor_gear,34.99,https://www.dickssportinggoods.com/p/outdoor-gear-mens-peak-bib-16ogemmpkbbxxxxxxaoa/16ogemmpkbbxxxxxxaoa,Polyamide(Nylon) Blended,撥水,,,,,,,,,,
men,Pants,2019-03-17,14,adidas Men's Tiro 17 Sweat Pants,adidas,25.97,https://www.dickssportinggoods.com/p/adidas-mens-tiro-17-sweat-pants-17adimtr17pntfrncasb/17adimtr17pntfrncasb,,蒸發性涼感,單向導溼快乾,,,,,,,,,
men,Pants,2019-03-17,15,Reebok Men's Cotton Fleece Jogger Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-jogger-pants-18rbkmcttnflcjggrapb/18rbkmcttnflcjggrapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-17,16,Reebok Men's Cotton Fleece Straight Leg Pants,reebok,11.97,https://www.dickssportinggoods.com/p/reebok-mens-cotton-fleece-straight-leg-pants-18rbkmcttnflcstrgapb/18rbkmcttnflcstrgapb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-17,17,adidas Men's Essentials 3-Stripes Jogger,adidas,14.97,https://www.dickssportinggoods.com/p/adidas-mens-essentials-3-stripes-jogger-17adimssntlstrckjatb/17adimssntlstrckjatb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-03-17,18,Under Armour Men's Showdown Straight Golf Pants,under_armour,60.00,https://www.dickssportinggoods.com/p/under-armour-mens-showdown-straight-golf-pants-17uarmshwdwnstghtapb/17uarmshwdwnstghtapb,all/any Spandex,單向導溼快乾,,,Polyamide(Nylon) Blended,Polyester Blended,,Spandex <= 10%,,,,
men,"Compression wear,Pants",2019-03-17,19,Reebok Men's Cold Weather Compression Pants,reebok,13.97,https://www.dickssportinggoods.com/p/reebok-mens-cold-weather-compression-pants-18rbkmcwctghtxxxxpcc/18rbkmcwctghtxxxxpcc,all/any Spandex,提升運動效能設計,,,Polyester Blended,Spandex <= 10%,,,,,,
men,Pants,2019-03-17,20,Reebok Men's Performance Fleece Pant,reebok,15.97,https://www.dickssportinggoods.com/p/reebok-mens-performance-fleece-pant-18rbkmprfrmncflcpapb/18rbkmprfrmncflcpapb,100% Polyester,刷毛布,,,,,,,,,,
men,Leggings & Tights,2019-03-17,21,"
Nike Men's Pro 3/4 Length Heather Tights
",,22.40,https://www.dickssportinggoods.com/p/nike-mens-pro-3-4-length-heather-tights-17nikmnp3qththrtgapb/17nikmnp3qththrtgapb,Polyamide(Nylon) Blended,舒適平滑縫合,提升運動效能設計,,all/any Spandex,Polyester Blended,,Spandex <= 10%,,,,
men,Pants,2019-03-17,22,Nike Men's Therma Training Pants,nike,46.99,https://www.dickssportinggoods.com/p/nike-mens-therma-training-pants-18nikmmnkthrmpntxnfb/18nikmmnkthrmpntxnfb,100% Polyester,保暖禦寒,,,,,,,,,,
men,Pants,2019-03-17,23,Nike Dry Men's Tapered Pants,nike,29.97,https://www.dickssportinggoods.com/p/nike-dry-mens-tapered-pants-18nikmmnkdrypnttpnfb/18nikmmnkdrypnttpnfb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,Pants,2019-03-17,24,adidas Men's Sport ID Tiro Woven Pants,adidas,30.97,https://www.dickssportinggoods.com/p/adidas-mens-sport-id-tiro-woven-pants-18adimsprtd3swvnpatb/18adimsprtd3swvnpatb,Recycled Polyester & Blended,環保訴求,,,Cotton Blended,Recycled Polyester / PET,,,,,,
men,Pants,2019-03-17,25,"
Nike Men's Dry Woven Team Training Pants
",,See Price In Cart,https://www.dickssportinggoods.com/p/nike-mens-dry-woven-team-training-pants-18nikmmnkdrypnttmapb/18nikmmnkdrypnttmapb,100% Polyester,單向導溼快乾,,,,,,,,,,
men,Pants,2019-03-17,26,Nike Men's Dry Tapered Fleece Pants,nike,26.97,https://www.dickssportinggoods.com/p/nike-mens-dry-tapered-fleece-pants-17nikmmnkdrypnttpnfba/17nikmmnkdrypnttpnfba,100% Polyester,刷毛布,舒適伸展,,,,,,,,,
men,Pants,2019-03-17,27,Champion Men's Big C Fleece Joggers,champion,17.97,https://www.dickssportinggoods.com/p/champion-mens-big-c-fleece-joggers-18chamflcsttchdbgapb/18chamflcsttchdbgapb,100% Cotton,環保訴求,刷毛布,,Polyester Blended,,,,,,,
men,Pants,2019-03-17,28,Nike Men's Sportswear Optic Jogger Pants,nike,52.50,https://www.dickssportinggoods.com/p/nike-mens-sportswear-optic-jogger-pants-18nikmmnswjggrptcnfb/18nikmmnswjggrptcnfb,Polyester Blended,,,,Cotton Blended,,,,,,,
men,Pants,2019-03-17,29,Under Armour Men's Armour Fleece Pants,under_armour,46.99,https://www.dickssportinggoods.com/p/under-armour-mens-armour-fleece-pants-18uarmfpntxxxxxxxapb/18uarmfpntxxxxxxxapb,100% Polyester,保暖禦寒,涼爽透氣,刷毛布,,,,,,,,
men,Pants,2019-03-17,30,adidas Men's Post Game Fleece Jogger Pants,adidas,37.99,https://www.dickssportinggoods.com/p/adidas-mens-post-game-fleece-jogger-pants-18adimpstgmflcjggafb/18adimpstgmflcjggafb,Cotton Blended,刷毛布,,,Polyester Blended,,,,,,,
men,Pants,2019-03-17,31,Walter Hagen Men's Core Golf Pants,walter_hagen,80,https://www.dickssportinggoods.com/p/walter-hagen-mens-core-golf-pants-18whgmhgnpntxxxxxapb/18whgmhgnpntxxxxxapb,100% Polyester,涼爽透氣,抗紫外線,單向導溼快乾,,,,,,,,
men,Pants,2019-03-17,32,Reebok Men's Heather Performance Fleece Pant,reebok,15.97,https://www.dickssportinggoods.com/p/reebok-mens-heather-performance-fleece-pant-18rbkmprfrmncflcpapba/18rbkmprfrmncflcpapba,100% Polyester,刷毛布,,,,,,,,,,
