,Gender,Listed_Date,Ranking,Name,Brand,Price,Url,Material_1,Material_2,Material_3,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Material_4,Material_5,Feature_9,Feature_10,Feature_11
395,men,2019-01-27,96,New Men's Compression Pants/Baselayer Top,tesla,11.48,https://www.amazon.com/New-Mens-Compression-Pants-Baselayer/dp/B07MKRPSBZ,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,涼爽透氣,異味控制,單向導溼快乾,抗菌功能,,,,,,,,
396,men,2019-01-27,97,Odlo Blackcomb Performance Leggings - AW18,odlo,81.81,https://www.amazon.com/Odlo-Blackcomb-Performance-Leggings-AW18/dp/B07HXWTGNP,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,環保訴求,一體成型,溼度管理,保暖禦寒,單向導溼快乾,抗菌功能,,,Spandex <= 10%,,,,
397,men,2019-01-27,98,Skins Men's DNAmic Compression Long Tights,skins,156.03,https://www.amazon.com/Skins-Mens-DNAmic-Compression-Tights/dp/B01C8Q6JSA,Polyamide(Nylon) Blended,Spandex >= 21%,all/any Spandex,溼度管理,涼爽透氣,提升運動效能設計,抗紫外線,,,,,,,,,
398,men,2019-01-27,99,Under Armour UA Perpetual ?,underarmour,52.99,https://www.amazon.com/Under-Armour-UA-Perpetual-%C2%BD/dp/B07B459MSL,,,,,,,,,,,,,,,,
399,men,2019-01-27,100,Under Armour Men's,underarmour,35.5,https://www.amazon.com/Under-Armour-1320820-P-Mens/dp/B07GCNJYMZ,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,提升運動效能設計,異味控制,結構性透氣,人體工學舒適設計,四面彈,單向導溼快乾,,,Spandex <= 10%,,,,
400,men,2019-02-03,1,TSLA Men's Emboss Pants Thermal Wintergear Compression Baselayer Sports Leggings YUP43 / YUP33,tesla,14.98,https://www.amazon.com/TSLA-Wintergear-Compression-Baselayer-Leggings/dp/B07MNVSYNR,Polyester Blended,,,提升運動效能設計,刷毛布,舒適伸展,保暖禦寒,,,,,,,,,
401,men,2019-02-03,2,DRSKIN Men’s Compression Dry Cool Sports Tights Pants Baselayer Running Leggings Yoga,drskin,17.99,https://www.amazon.com/DRSKIN-Compression-Baselayer-Running-Leggings/dp/B07MLQYM5T,all/any Spandex,Spandex <= 10%,Polyester Blended,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
402,men,2019-02-03,3,TSLA Men's Compression 3/4 Capri Shorts Baselayer Cool Dry Sports Tights MUC18/MUC08/P15,tesla,11.98,https://www.amazon.com/TSLA-Compression-Shorts-Baselayer-Sports/dp/B07MKMXPTR,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,涼爽透氣,異味控制,單向導溼快乾,抗菌功能,,,,,,,,
403,men,2019-02-03,4,Neleus Men's 2 Pack Compression Tights Sport Running Leggings Pants,neleus,17.41,https://www.amazon.com/Neleus-Compression-Tights-Running-Leggings/dp/B07DGR2B68,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,單向導溼快乾,異味控制,舒適平滑縫合,提升運動效能設計,抗菌功能,,,,,,,
404,men,2019-02-03,5,Under Armour Men's ColdGear Leggings,underarmour,84.45,https://www.amazon.com/Under-Armour-Mens-ColdGear-Leggings/dp/B078B228G5,all/any Spandex,Spandex 11~20%,Polyester Blended,四面彈,刷毛布,單向導溼快乾,保暖禦寒,結構性透氣,異味控制,,,,,,,
405,men,2019-02-03,6,NIKE Men's Pro Tights,nike,73.95,https://www.amazon.com/NIKE-703098-P-Mens-Pro-Tights/dp/B06Y41GW3P,all/any Spandex,Spandex <= 10%,Polyester Blended,結構性透氣,單向導溼快乾,,,,,,,,,,,
406,men,2019-02-03,7,Defender Compression Pants Men Under Jerseys Legging Shorts Tights,defender,11.99,https://www.amazon.com/Defender-Compression-Jerseys-Legging-Shorts/dp/B07FY2BXC9,all/any Spandex,Polyester Blended,,提升運動效能設計,抗紫外線,單向導溼快乾,,,,,,,,,,
407,men,2019-02-03,8,Yuerlian Men's Compression Pants Cool Dry Baselayer Tights Leggings,yuerlian,20.34,https://www.amazon.com/Yuerlian-Compression-Baselayer-Tights-Leggings/dp/B072V6K9W3,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,提升運動效能設計,結構性透氣,四面彈,單向導溼快乾,舒適伸展,,,,,,,
408,men,2019-02-03,9,Yuerlian Men's Compression Pants Baselayer Cool Dry Sports Tights Leggings Running Tights,yuerlian,21.79,https://www.amazon.com/Yuerlian-Compression-Baselayer-Leggings-Running/dp/B0779C76MC,all/any Spandex,Polyester Blended,,蒸發性涼感,提升運動效能設計,單向導溼快乾,四面彈,,,,,,,,,
409,men,2019-02-03,10,Under Armour Men's HeatGear Armour Graphic Leggings,underarmour,57.13,https://www.amazon.com/Under-Armour-HeatGear-Graphic-Leggings/dp/B0711SJZ5R,Spandex >= 21%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,結構性透氣,人體工學舒適設計,四面彈,單向導溼快乾,,,,,,,
410,men,2019-02-03,11,Defender Thermal Compression Pants Men Under Jerseys Legging Shorts Tights,defender,19.99,https://www.amazon.com/Defender-Thermal-Compression-Jerseys-Legging/dp/B07F8SKT2N,all/any Spandex,Polyester Blended,,蒸發性涼感,提升運動效能設計,抗紫外線,單向導溼快乾,,,,,,,,,
411,men,2019-02-03,12,COOLOMG Mens Compression Pants Baselayer Cool Dry Sports Pants Leg Tights Men Boys Youth 20+ Colors Patterns,coolomg,16.98,https://www.amazon.com/COOLOMG-Compression-Baselayer-Sports-Patterns/dp/B07C89S21M,all/any Spandex,Spandex 11~20%,Polyester Blended,抗紫外線,蒸發性涼感,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
412,men,2019-02-03,13,Xtextile Mens Camouflage Sports Compression Tight Leggings,xtextile,10.79,https://www.amazon.com/Xtextile-Camouflage-Sports-Compression-Leggings/dp/B07CKSMGRK,,,,一體成型,提升運動效能設計,,,,,,,,,,,
413,men,2019-02-03,14,Nike Pro Men's Training Tights,nike,58.21,https://www.amazon.com/Nike-Pro-Mens-Training-Tights/dp/B0773ZX212,Polyester Blended,,,結構性透氣,舒適平滑縫合,一體成型,,,,,,,,,,
414,men,2019-02-03,15,TELALEO Men's Long Compression Shorts Cool Dry Sports Tights,telaleo,16.86,https://www.amazon.com/TELALEO-Compression-Shorts-Sports-Tights/dp/B07DHL91TQ,all/any Spandex,Spandex 11~20%,Polyester Blended,人體工學舒適設計,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
415,men,2019-02-03,16,ARSUXEO Men's 3/4 Running Compression Tights Capri Pants K75,arsuxeo,12.99,https://www.amazon.com/ARSUXEO-Running-Compression-Tights-Capri/dp/B073347WK8,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,提升運動效能設計,,,,,,,,
416,men,2019-02-03,17,Malavita Men Compression Pants Sports Tights Leggings Base Layers Workout Running 2 Pack,malavita,17.94,https://www.amazon.com/Malavita-Compression-Leggings-Workout-Running/dp/B07GYMPDD2,Polyester Blended,Spandex 11~20%,all/any Spandex,提升運動效能設計,涼爽透氣,,,,,,,,,,,
417,men,2019-02-03,18,adidas Training Alphaskin Sport Long Tights,adidas,38.09,https://www.amazon.com/adidas-Training-Alphaskin-Sport-Tights/dp/B077ZJGYX2,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,涼爽透氣,結構性透氣,溼度管理,單向導溼快乾,,,,,,,,
418,men,2019-02-03,19,Bucwild Sports 3/4 Basketball Compression Pants Tights for Youth Boys & Men by,bucwildsports,17.49,https://www.amazon.com/Bucwild-Sports-Basketball-Compression-Tights/dp/B07F1RHHRL,all/any Spandex,Polyester Blended,Spandex <= 10%,提升運動效能設計,人體工學舒適設計,抗紫外線,四面彈,單向導溼快乾,,,,,,,,
419,men,2019-02-03,20,Defender New Men's Compression Baselayer Capri,defender,11.49,https://www.amazon.com/Defender-Mens-Compression-Baselayer-Capri/dp/B07FBTS4MH,all/any Spandex,Polyester Blended,,抗紫外線,單向導溼快乾,提升運動效能設計,,,,,,,,,,
420,men,2019-02-03,21,Lavento Men's Compression Pants Baselayer Cool Dry Running Ankle Leggings Active Tights,lavento,18.49,https://www.amazon.com/Lavento-Compression-Baselayer-Running-Leggings/dp/B07CJ3194K,all/any Spandex,Spandex 11~20%,Polyester Blended,異味控制,四面彈,單向導溼快乾,提升運動效能設計,,,,,,,,,
421,men,2019-02-03,22,Elite Sports Workout Standard MMA BJJ Spats Base Layer Compression Pants Tights,elitesports,15.49,https://www.amazon.com/Elite-Sports-Workout-Standard-Compression/dp/B076VY5BRL,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,提升運動效能設計,抗紫外線,四面彈,保暖禦寒,單向導溼快乾,,,,,,,,
422,men,2019-02-03,23,Under Armour Men's ColdGear Armour Compression Leggings,underarmour,43.74,https://www.amazon.com/Under-Armour-ColdGear-Compression-Leggings/dp/B00U8TG6H4,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,結構性透氣,四面彈,保暖禦寒,單向導溼快乾,舒適平滑縫合,刷毛布,舒適伸展,,,,,
423,men,2019-02-03,24,Mizuno Elite 9 SL2 Kneepad,mizuno,26.99,https://www.amazon.com/Mizuno-Elite-9-SL2-Kneepad/dp/B018M4A1MM,all/any Spandex,Polyamide(Nylon) Blended,Rayon Blended,結構性透氣,單向導溼快乾,人體工學舒適設計,,,,,,Polyester Blended,,,,
424,men,2019-02-03,25,Siboya Men's Compression 3/4 Capri Shorts 2 Pack Baselayer Cool Dry Tights Running Pants,siboya,18.99,https://www.amazon.com/Siboya-Compression-Shorts-Baselayer-Running/dp/B07HFXWZPT,all/any Spandex,Polyester Blended,,人體工學舒適設計,單向導溼快乾,提升運動效能設計,,,,,,,,,,
425,men,2019-02-03,26,NIKE Golf Men's Dri-Fit Stripe Pant,nike,107.9,https://www.amazon.com/Nike-Golf-Mens-Dri-Fit-Stripe/dp/B005A3RCIU,all/any Spandex,Polyester Blended,Spandex <= 10%,結構性透氣,單向導溼快乾,,,,,,,,,,,
426,men,2019-02-03,27,Minaso Men's Soft Mesh Cool Dry Compression Yoga Workout Tight Shorts,minaso,15.99,https://www.amazon.com/Minaso-Compression-Workout-Tight-Shorts/dp/B07HR8NVFQ,all/any Spandex,Polyamide(Nylon) Blended,,蒸發性涼感,提升運動效能設計,涼爽透氣,結構性透氣,單向導溼快乾,,,,,,,,
427,men,2019-02-03,28,NATURET Compression Pants Baselayer Running Tights Mens Sports Cool Dry Leggings,naturetreasures,12.88,https://www.amazon.com/NATURET-Compression-Baselayer-Running-Leggings/dp/B074YXSYZG,all/any Spandex,Spandex 11~20%,Polyester Blended,提升運動效能設計,,,,,,,,,,,,
428,men,2019-02-03,29,Under Armour Mens ColdGear Reactor Legging,underarmour,116.61,https://www.amazon.com/Under-Armour-ColdGear-Reactor-Legging/dp/B01N7HHS5L,Spandex 11~20%,all/any Spandex,Polyester Blended,涼爽透氣,異味控制,四面彈,保暖禦寒,單向導溼快乾,刷毛布,,,,,,,
429,men,2019-02-03,30,"Nooz Men's Quick Dry Powerflex Compression Baselayer Pants, Legging Tights for Men by",nooz,13.49,https://www.amazon.com/Nooz-Powerflex-Compression-Baselayer-Legging/dp/B01N55V3P4,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,四面彈,單向導溼快乾,人體工學舒適設計,提升運動效能設計,,,,,,,,
430,men,2019-02-03,31,EU Men's Compression Tight Pants Base Layer Running Leggings,eu,19.98,https://www.amazon.com/EU-Compression-Tight-Running-Leggings/dp/B071HX1TSH,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,提升運動效能設計,涼爽透氣,單向導溼快乾,,,,,,,,,
431,men,2019-02-03,32,TSLA Men's Mesh-Panel Compression Pants Baselayer Cool Dry Sports Tights Leggings MUP79,tesla,17.48,https://www.amazon.com/TSLA-Mesh-Panel-Compression-Baselayer-Leggings/dp/B07MNYH4KP,,,,提升運動效能設計,涼爽透氣,結構性透氣,抗紫外線,單向導溼快乾,,,,,,,,
432,men,2019-02-03,33,Under Armour Men's ColdGear Infrared Fitted Leggings,underarmour,74.08,https://www.amazon.com/Under-Armour-ColdGear-Infrared-Leggings/dp/B01B3HHB5U,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,結構性透氣,反射保溫機制,單向導溼快乾,刷毛布,,,,,,,
433,men,2019-02-03,34,CW-X Men's Stabilyx High Performance Compression Sports Tights,cwx,90.81,https://www.amazon.com/CW-X-Stabilyx-Performance-Compression-Sports/dp/B004QM98LK,Spandex >= 21%,all/any Spandex,,蒸發性涼感,提升運動效能設計,四面彈,,,,,,,,,,
434,men,2019-02-03,35,EU Men's Compression 3/4 Tights Base Layer Running Sports Capri Pants,eu,13.43,https://www.amazon.com/EU-Compression-Tights-Running-Sports/dp/B01LZDVFX0,Polyester Blended,Spandex 11~20%,all/any Spandex,涼爽透氣,四面彈,提升運動效能設計,,,,,,,,,,
435,men,2019-02-03,36,Sanabul New Item Mens 3/4 (Three Quarter Length) Compression Base Layer Workout Jiu Jitsu Spats Tights,sanabul,16.48,https://www.amazon.com/Sanabul-Quarter-Length-Compression-Workout/dp/B078V1J5LY,all/any Spandex,Polyamide(Nylon) Blended,Polyester Blended,抗紫外線,四面彈,反光功能,提升運動效能設計,,,,,,,,,
436,men,2019-02-03,37,Under Armour Men's HeatGear Armour ? Compression Leggings,underarmour,31.41,https://www.amazon.com/Under-Armour-HeatGear-Compression-Leggings/dp/B00U8TG6F6,Spandex 11~20%,all/any Spandex,Polyester Blended,抗紫外線,四面彈,舒適伸展,異味控制,單向導溼快乾,提升運動效能設計,,,,,,,
437,men,2019-02-03,38,2XU Men's Hyoptik Compression Tights,2xu,64.97,https://www.amazon.com/2XU-Mens-Hyoptik-Compression-Tights/dp/B01B8R1C96,all/any Spandex,,,反光功能,提升運動效能設計,抗紫外線,單向導溼快乾,,,,,,,,,
438,men,2019-02-03,39,COOLOMG 2 Pack 3/4 Compression Pants Sports Tights 20+ Colors/Patterns Shorts Capri Pant Men's Boys Basketball Running,coolomg,30.98,https://www.amazon.com/COOLOMG-Compression-Patterns-Basketball-Running/dp/B07C3M6ZYN,all/any Spandex,Polyester Blended,,抗紫外線,蒸發性涼感,單向導溼快乾,涼爽透氣,提升運動效能設計,舒適伸展,,,,,,,
439,men,2019-02-03,40,NIKE Men's Pro Hyperwarm Tight,nike,54.99,https://www.amazon.com/NIKE-Mens-Pro-Hyperwarm-Tight/dp/B07BGPMNP9,,,,結構性透氣,蒸發性涼感,涼爽透氣,單向導溼快乾,,,,,,,,,
440,men,2019-02-03,41,TAILONG Quick Dry Compression Leggings Exercise Pants for Men Running Workout Tights Athletic Clothes,tailong,10.99,https://www.amazon.com/TAILONG-Compression-Leggings-Exercise-Athletic/dp/B07D37S7SB,Polyester Blended,Polyamide(Nylon) Blended,,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,舒適平滑縫合,提升運動效能設計,舒適伸展,,,,,,
441,men,2019-02-03,42,adidas Training Alphaskin Sport Long Tights,adidas,36.17,https://www.amazon.com/adidas-Training-Alphaskin-Sport-Tights/dp/B077ZL66FW,Recycled Polyester / PET,Spandex 11~20%,Polyester Blended,蒸發性涼感,環保訴求,提升運動效能設計,結構性透氣,單向導溼快乾,,,,all/any Spandex,Recycled Polyester & Blended,,,
442,men,2019-02-03,43,SEVENWELL Men's Compression Pants Cool Dry Gym Workout Sport Tights Running Baselayer Leggings,sevenwell,19.99,https://www.amazon.com/SEVENWELL-Compression-Workout-Baselayer-Leggings/dp/B07BFZ13RD,,,,蒸發性涼感,提升運動效能設計,一體成型,涼爽透氣,單向導溼快乾,,,,,,,,
443,men,2019-02-03,44,Champion Men's Powerflex Tight,champion,20.46,https://www.amazon.com/Champion-P0880-Mens-Powerflex-Tight/dp/B01H62DJK2,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,涼爽透氣,結構性透氣,溼度管理,單向導溼快乾,舒適伸展,,,,,,,
444,men,2019-02-03,45,Champion Men's Powerflex 3/4 Tight,champion,20.52,https://www.amazon.com/Champion-P0292-Mens-Powerflex-Tight/dp/B01AK7K6VK,all/any Spandex,Spandex 11~20%,Polyester Blended,結構性透氣,蒸發性涼感,單向導溼快乾,舒適伸展,,,,,,,,,
445,men,2019-02-03,46,Under Armour Men's CoolSwitch Run Tights,underarmour,73.25,https://www.amazon.com/Under-Armour-Mens-CoolSwitch-Tights/dp/B01FXFYKZW,Spandex >= 21%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,接觸涼感(非金屬類),反光功能,四面彈,單向導溼快乾,,,,,,,
446,men,2019-02-03,47,ASICS Men's Essentials Tight Bottom,asics,62.55,https://www.amazon.com/ASICS-Mens-Essentials-Tight-Bottom/dp/B00NVQH32I,all/any Spandex,Spandex <= 10%,Polyester Blended,溼度管理,,,,,,,,,,,,
447,men,2019-02-03,48,adidas Mens Alphaskin Sport 3/4 Tights,adidas,34.72,https://www.amazon.com/adidas-Mens-Alphaskin-Sport-Tights/dp/B07CVFFV7L,all/any Spandex,Spandex 11~20%,Polyester Blended,蒸發性涼感,舒適平滑縫合,,,,,,,,,,,
448,men,2019-02-03,49,CEP Men’s Crew Cut Performance Running Socks Ultralight Short Socks,cep,18.09,https://www.amazon.com/CEP-Performance-Running-Socks-Ultralight/dp/B00KHTXLIC,,,,溼度管理,提升運動效能設計,,,,,,,,,,,
449,men,2019-02-03,50,Under Armour Men's HeatGear Armour Printed Compression Leggings,underarmour,73,https://www.amazon.com/Under-Armour-HeatGear-Compression-Leggings/dp/B00U8TG4TE,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,抗紫外線,四面彈,單向導溼快乾,,,,,,,,
450,men,2019-02-03,51,"HURMES Men's Sports Compression Pants – Premium Cool Dry Tights Running Baselayer Leggings for Gym, Hiking, Basketball",hurmes,11.99,https://www.amazon.com/HURMES-Mens-Sports-Compression-Pants/dp/B07DNTM5SS,all/any Spandex,Spandex <= 10%,Silk,抗紫外線,蒸發性涼感,四面彈,單向導溼快乾,涼爽透氣,反光功能,提升運動效能設計,抗菌功能,Polyester Blended,,,,
451,men,2019-02-03,52,Under Armour Men's Charged Compression Leggings,underarmour,113.91,https://www.amazon.com/Under-Armour-Charged-Compression-Leggings/dp/B01C31AROW,Spandex >= 21%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,異味控制,四面彈,單向導溼快乾,舒適平滑縫合,,,,,,,,
452,men,2019-02-03,53,Sanke Mens Athletic Capri Legging Cool Dry Compression Running Tights 3/4Pants,sanke,15.49,https://www.amazon.com/Sanke-Athletic-Legging-Compression-Running/dp/B073NK3M7Q,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,涼爽透氣,結構性透氣,四面彈,舒適平滑縫合,,,,,,,,
453,men,2019-02-03,54,2XU Men's Core Compression Tights,2xu,89.96,https://www.amazon.com/2XU-Mens-Core-Compression-Tights/dp/B016IUIGBA,all/any Spandex,Polyamide(Nylon) Blended,,抗紫外線,單向導溼快乾,舒適平滑縫合,提升運動效能設計,,,,,,,,,
454,men,2019-02-03,55,Xtextile Mens Snow Camouflage Sports Compression Tight Cool Dry Sports Pants Base Layer Running Leggings Yoga Rash Guard,xtextile,11.79,https://www.amazon.com/Xtextile-Camouflage-Compression-Running-Leggings/dp/B07C7H8HHK,all/any Spandex,Spandex <= 10%,Polyester Blended,一體成型,提升運動效能設計,,,,,,,,,,,
455,men,2019-02-03,56,Under Armour Men's Baseline Knee Tights,underarmour,33,https://www.amazon.com/Under-Armour-Mens-Baseline-Tights/dp/B077XN4RZ9,all/any Spandex,Spandex <= 10%,Polyamide(Nylon) Blended,刷毛布,單向導溼快乾,,,,,,,Polyester Blended,,,,
456,men,2019-02-03,57,Under Armour Men's HeatGear Armour Compression Leggings,underarmour,52.8,https://www.amazon.com/Under-Armour-HeatGear-Compression-Leggings/dp/B00U8TG354,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,異味控制,抗紫外線,四面彈,單向導溼快乾,,,,,,,,
457,men,2019-02-03,58,CW-X Women's Muscle Support Endurance Pro 3/4 Cropped Compression Tight,cwx,75,https://www.amazon.com/CW-X-Support-Endurance-Cropped-Compression/dp/B07FK7VF5W,Spandex 11~20%,all/any Spandex,Polyamide(Nylon) Blended,提升運動效能設計,蒸發性涼感,涼爽透氣,反光功能,人體工學舒適設計,抗紫外線,四面彈,,Polyester Blended,,,,
458,men,2019-02-03,59,1Bests Men's and Youth Boy Gym Workout Leggings Running Fast Drying Elastic Compression Tight Pants,1bests,10.99,https://www.amazon.com/1Bests-Workout-Leggings-Running-Compression/dp/B07ML343S1,Spandex 11~20%,all/any Spandex,Polyester Blended,蒸發性涼感,提升運動效能設計,單向導溼快乾,,,,,,,,,,
459,men,2019-02-03,60,Roadbox Mens Compression Pants Workout Dry Cool Sports Leggings Tights Baselayer for Running,roadbox,13.99,https://www.amazon.com/Roadbox-Compression-Workout-Leggings-Baselayer/dp/B07L316M7P,Spandex 11~20%,all/any Spandex,Polyester Blended,提升運動效能設計,蒸發性涼感,涼爽透氣,人體工學舒適設計,抗紫外線,單向導溼快乾,抗菌功能,,,,,,
